playerName,playerId,teamId,h_a,x,y,minute,second,type,period
Seol Young-Woo,477549,1159,a,86.3,85.9,66,27.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,71.7,78.2,66,29.0,Pass,SecondHalf
Oh Hyeon-Gyu,461463,1159,a,86.8,44.0,66,31.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,81.6,46.0,66,33.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,69.1,45.2,66,35.0,Pass,SecondHalf
Kim Moon-Hwan,414214,1159,a,80.4,29.0,66,36.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,79.3,37.6,66,37.0,BallTouch,SecondHalf
Jesús Gallardo,252248,972,h,7.8,71.4,66,39.0,Clearance,SecondHalf
Hwang In-Beom,371030,1159,a,77.0,0.0,66,46.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,66.6,10.6,66,47.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,72.0,2.2,66,48.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,69.1,23.0,66,52.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,62.8,11.8,66,56.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,56.0,37.6,66,58.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,61.8,30.5,67,0.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,53.7,43.9,67,1.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,59.9,26.8,67,3.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,57.3,11.0,67,5.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,69.9,2.6,67,9.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,28.8,96.3,67,9.0,BlockedPass,SecondHalf
Eom Ji-Sung,458184,1159,a,87.5,0.0,71,2.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,94.8,38.2,71,4.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,5.3,60.0,71,5.0,Clearance,SecondHalf
Raúl Jiménez,108186,972,h,12.9,76.3,71,8.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,10.1,72.9,71,9.0,Clearance,SecondHalf
Paik Seung-Ho,362786,1159,a,42.2,65.7,71,14.0,Pass,SecondHalf
Jorge Sánchez,447643,972,h,51.1,0.0,71,33.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,37.3,8.9,71,40.0,Pass,SecondHalf
Obed Vargas,419580,972,h,28.3,38.0,71,44.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,23.9,79.1,71,47.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,22.5,95.7,71,50.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,30.9,22.9,71,53.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,41.9,31.4,71,56.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,37.7,15.1,71,58.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,31.8,34.3,72,3.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,41.0,31.6,72,6.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,40.0,47.3,72,9.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,43.0,88.1,72,12.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,41.7,60.0,72,14.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,30.5,97.1,72,18.0,Pass,SecondHalf
Eom Ji-Sung,458184,1159,a,30.4,96.2,72,24.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,11.0,51.9,72,33.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,14.0,62.0,72,38.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,7.9,32.0,72,40.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,32.4,83.7,72,42.0,Pass,SecondHalf
Obed Vargas,419580,972,h,58.3,77.5,72,46.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,62.7,88.4,72,47.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,36.1,14.0,72,47.0,BlockedPass,SecondHalf
Lee Han-Beom,531031,1159,a,33.2,10.1,72,48.0,Pass,SecondHalf
Yang Hyun-Jun,457093,1159,a,38.3,18.4,72,50.0,Pass,SecondHalf
Orbelín Pineda,228547,972,h,65.2,77.6,72,51.0,Pass,SecondHalf
Érik Lira,447638,972,h,56.3,67.9,72,53.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,51.1,72.0,72,54.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,56.0,92.5,72,55.0,TakeOn,SecondHalf
Jesús Gallardo,252248,972,h,63.4,91.2,72,56.0,Foul,SecondHalf
Érik Lira,447638,972,h,60.8,93.6,73,29.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,80.3,94.8,73,34.0,TakeOn,SecondHalf
Hwang In-Beom,371030,1159,a,9.8,20.6,73,37.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,31.8,52.6,73,40.0,Pass,SecondHalf
Oh Hyeon-Gyu,461463,1159,a,41.8,54.2,73,41.0,TakeOn,SecondHalf
Edson Álvarez,322696,972,h,58.2,45.8,73,41.0,Tackle,SecondHalf
Obed Vargas,419580,972,h,58.3,66.0,73,48.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,44.8,50.4,73,50.0,Pass,SecondHalf
Obed Vargas,419580,972,h,55.1,56.7,73,52.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,40.9,69.3,73,55.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,43.6,90.5,73,56.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,61.9,96.6,73,58.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,42.8,92.4,74,1.0,Pass,SecondHalf
Obed Vargas,419580,972,h,42.2,87.4,74,2.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,50.1,93.0,74,3.0,Pass,SecondHalf
Obed Vargas,419580,972,h,74.8,85.0,74,8.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,3.4,47.9,74,27.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,11.1,26.3,74,29.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,58.6,86.2,74,31.0,BallTouch,SecondHalf
Jesús Gallardo,252248,972,h,62.8,89.9,74,31.0,Pass,SecondHalf
Obed Vargas,419580,972,h,66.7,87.4,74,32.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,74.0,81.2,74,37.0,Pass,SecondHalf
Raúl Jiménez,108186,972,h,97.5,40.1,74,40.0,SavedShot,SecondHalf
Kim Seung-Gyu,71968,1159,a,1.4,56.8,74,40.0,Save,SecondHalf
Eom Ji-Sung,458184,1159,a,14.0,91.3,74,45.0,Foul,SecondHalf
Kim Seung-Gyu,71968,1159,a,19.5,87.0,75,14.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,29.5,29.8,75,19.0,BallTouch,SecondHalf
Érik Lira,447638,972,h,33.0,32.4,75,20.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,35.9,52.4,75,24.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,36.6,74.0,75,26.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,49.6,85.5,75,29.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,43.6,79.4,75,30.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,33.0,81.6,75,33.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,26.4,55.8,75,36.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,40.5,35.6,75,37.0,OffsidePass,SecondHalf
Raúl Rangel,527319,972,h,18.7,69.9,76,50.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,29.7,4.0,76,53.0,Clearance,SecondHalf
Jesús Gallardo,252248,972,h,57.6,100.0,77,10.0,Pass,SecondHalf
Raúl Jiménez,108186,972,h,68.5,88.4,77,12.0,Pass,SecondHalf
Yang Hyun-Jun,457093,1159,a,33.8,9.7,77,14.0,Interception,SecondHalf
Julián Quiñones,509557,972,h,66.7,84.2,77,14.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,30.0,23.0,77,15.0,Interception,SecondHalf
Hwang In-Beom,371030,1159,a,30.3,34.6,77,15.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,70.7,67.7,77,15.0,BlockedPass,SecondHalf
Hwang In-Beom,371030,1159,a,27.3,35.6,77,16.0,Pass,SecondHalf
Yang Hyun-Jun,457093,1159,a,25.3,25.6,77,18.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,25.2,34.6,77,18.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,30.7,28.0,77,19.0,Pass,SecondHalf
Yang Hyun-Jun,457093,1159,a,31.4,17.8,77,20.0,TakeOn,SecondHalf
Jesús Gallardo,252248,972,h,68.6,82.2,77,20.0,Tackle,SecondHalf
Yang Hyun-Jun,457093,1159,a,29.9,16.0,77,21.0,BallTouch,SecondHalf
Jesús Gallardo,252248,972,h,66.8,80.5,77,21.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,72.4,76.3,77,22.0,Pass,SecondHalf
Obed Vargas,419580,972,h,65.2,75.2,77,23.0,Pass,SecondHalf
Yang Hyun-Jun,457093,1159,a,33.8,24.6,77,23.0,BlockedPass,SecondHalf
Obed Vargas,419580,972,h,74.1,85.7,77,25.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,75.2,94.4,77,26.0,Pass,SecondHalf
Érik Lira,447638,972,h,69.5,92.0,77,28.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,23.4,56.0,77,30.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,31.2,45.6,77,31.0,TakeOn,SecondHalf
Hwang Hee-Chan,262854,1159,a,38.3,62.6,77,33.0,Pass,SecondHalf
Oh Hyeon-Gyu,461463,1159,a,56.2,58.7,77,36.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,64.4,86.0,77,38.0,Pass,SecondHalf
Oh Hyeon-Gyu,461463,1159,a,81.4,83.0,77,40.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,72.3,67.5,77,45.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,73.8,47.9,77,49.0,MissedShots,SecondHalf
Raúl Rangel,527319,972,h,2.4,47.9,78,20.0,Pass,SecondHalf
Raúl Jiménez,108186,972,h,61.5,33.5,78,21.0,BallTouch,SecondHalf
Hwang In-Beom,371030,1159,a,41.6,61.1,78,24.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,30.3,62.0,78,26.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,11.7,46.6,78,34.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,13.2,75.8,78,37.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,25.3,78.8,78,40.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,15.5,77.3,78,42.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,15.0,93.9,78,44.0,Pass,SecondHalf
Oh Hyeon-Gyu,461463,1159,a,32.5,74.0,78,47.0,Pass,SecondHalf
Jorge Sánchez,447643,972,h,62.3,42.1,78,49.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,66.4,62.6,78,51.0,Pass,SecondHalf
Jorge Sánchez,447643,972,h,62.6,49.4,78,52.0,Pass,SecondHalf
Raúl Rangel,527319,972,h,30.4,73.6,78,58.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,40.0,93.0,79,1.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,31.3,69.7,79,4.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,26.7,43.3,79,6.0,Pass,SecondHalf
Orbelín Pineda,228547,972,h,37.7,68.5,79,9.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,31.8,90.9,79,11.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,41.0,92.7,79,13.0,BallTouch,SecondHalf
Lee Han-Beom,531031,1159,a,44.6,0.0,79,57.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,37.7,20.8,80,0.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,37.5,72.3,80,1.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,55.2,97.5,80,6.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,39.6,73.4,80,8.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,32.6,55.1,80,11.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,30.4,5.6,80,14.0,Pass,SecondHalf
Yang Hyun-Jun,457093,1159,a,42.5,2.0,80,16.0,Pass,SecondHalf
Érik Lira,447638,972,h,38.9,86.0,80,21.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,52.4,82.8,80,23.0,Dispossessed,SecondHalf
Lee Han-Beom,531031,1159,a,47.6,17.2,80,23.0,Tackle,SecondHalf
Julián Quiñones,509557,972,h,53.1,84.7,80,24.0,BallTouch,SecondHalf
Lee Kang-In,367780,1159,a,52.2,20.3,80,25.0,TakeOn,SecondHalf
Lee Kang-In,367780,1159,a,47.1,22.1,80,27.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,62.9,45.4,80,28.0,Pass,SecondHalf
Israel Reyes,447634,972,h,26.4,48.1,80,29.0,Clearance,SecondHalf
Santiago Giménez,445061,972,h,38.2,63.6,80,30.0,Pass,SecondHalf
Érik Lira,447638,972,h,35.2,66.0,80,32.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,29.8,83.0,80,34.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,20.4,67.9,80,36.0,Pass,SecondHalf
Raúl Rangel,527319,972,h,4.4,44.5,80,39.0,Pass,SecondHalf
Israel Reyes,447634,972,h,31.1,8.3,80,44.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,20.3,64.5,80,48.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,12.4,56.4,80,54.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,22.1,67.5,80,56.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,27.2,49.3,80,59.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,32.0,72.8,81,4.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,29.4,58.2,81,7.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,30.2,78.2,81,9.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,40.2,67.2,81,12.0,Foul,SecondHalf
Hwang In-Beom,371030,1159,a,46.2,68.7,81,14.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,39.3,75.8,81,25.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,33.7,64.2,81,27.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,35.7,43.0,81,32.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,37.0,11.0,81,35.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,33.1,64.1,81,36.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,42.5,94.2,81,41.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,40.3,92.4,81,44.0,Pass,SecondHalf
Israel Reyes,447634,972,h,33.2,13.2,81,48.0,Pass,SecondHalf
Jorge Sánchez,447643,972,h,39.7,10.9,81,49.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,57.4,100.0,81,53.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,43.4,91.5,81,55.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,63.2,96.2,81,58.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,21.5,18.0,82,0.0,Clearance,SecondHalf
Lee Kang-In,367780,1159,a,68.2,100.0,82,7.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,58.8,74.9,82,10.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,53.2,54.5,82,13.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,61.7,66.8,82,18.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,44.7,42.1,82,21.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,38.9,8.8,82,23.0,Pass,SecondHalf
Yang Hyun-Jun,457093,1159,a,52.1,5.2,82,27.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,52.3,95.5,82,27.0,BlockedPass,SecondHalf
Julián Quiñones,509557,972,h,46.0,93.0,82,32.0,Pass,SecondHalf
Orbelín Pineda,228547,972,h,44.7,46.7,82,37.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,32.3,43.3,82,40.0,Pass,SecondHalf
Israel Reyes,447634,972,h,28.5,22.8,82,43.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,24.9,43.9,82,45.0,Pass,SecondHalf
Raúl Rangel,527319,972,h,3.1,49.7,82,49.0,Pass,SecondHalf
Eom Ji-Sung,458184,1159,a,62.9,93.6,82,55.0,Clearance,SecondHalf
Eom Ji-Sung,458184,1159,a,48.2,100.0,83,53.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,39.3,92.6,83,56.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,35.4,58.5,83,59.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,36.7,68.3,84,3.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,42.9,55.5,84,6.0,Pass,SecondHalf
Raúl Rangel,527319,972,h,15.2,51.3,84,28.0,Pass,SecondHalf
Santiago Giménez,445061,972,h,61.9,63.0,84,34.0,BallTouch,SecondHalf
Obed Vargas,419580,972,h,59.3,67.2,84,35.0,Pass,SecondHalf
Érik Lira,447638,972,h,48.6,62.7,84,36.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,47.5,79.3,84,37.0,Pass,SecondHalf
Santiago Giménez,445061,972,h,70.6,59.1,84,42.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,19.7,40.6,84,44.0,Clearance,SecondHalf
Orbelín Pineda,228547,972,h,79.6,65.9,84,45.0,BallTouch,SecondHalf
Obed Vargas,419580,972,h,76.6,56.8,84,46.0,SavedShot,SecondHalf
Kim Seung-Gyu,71968,1159,a,2.6,50.3,84,46.0,Save,SecondHalf
Kim Seung-Gyu,71968,1159,a,13.7,51.3,84,53.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,17.0,4.4,85,0.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,10.0,18.8,85,2.0,Pass,SecondHalf
Santiago Giménez,445061,972,h,89.0,81.2,85,2.0,BlockedPass,SecondHalf
Kim Seung-Gyu,71968,1159,a,5.3,39.4,85,12.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,20.1,72.0,85,17.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,42.4,87.3,85,21.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,28.5,78.5,85,23.0,Clearance,SecondHalf
Cho Gue-Sung,447605,1159,a,72.9,23.6,85,25.0,TakeOn,SecondHalf
Obed Vargas,419580,972,h,27.1,76.4,85,25.0,Tackle,SecondHalf
César Huerta,498764,972,h,20.9,74.8,85,26.0,BallTouch,SecondHalf
Jesús Gallardo,252248,972,h,22.8,72.6,85,27.0,BallTouch,SecondHalf
César Huerta,498764,972,h,19.8,72.4,85,28.0,TakeOn,SecondHalf
César Huerta,498764,972,h,25.9,66.1,85,30.0,Pass,SecondHalf
Orbelín Pineda,228547,972,h,54.3,67.2,85,37.0,Dispossessed,SecondHalf
Yang Hyun-Jun,457093,1159,a,45.7,32.8,85,37.0,Tackle,SecondHalf
Kim Seung-Gyu,71968,1159,a,16.5,37.7,85,42.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,26.8,46.9,85,45.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,31.7,31.1,85,48.0,Pass,SecondHalf
Yang Hyun-Jun,457093,1159,a,41.8,8.0,85,50.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,29.5,28.4,85,53.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,34.9,59.6,85,54.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,57.1,64.1,86,4.0,Pass,SecondHalf
Eom Ji-Sung,458184,1159,a,60.4,95.0,86,9.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,47.5,61.1,86,12.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,52.6,65.6,86,14.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,51.4,57.8,86,15.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,54.8,67.4,86,17.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,58.6,77.0,86,22.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,54.8,69.3,86,24.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,46.9,45.5,86,27.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,60.3,78.2,86,31.0,Pass,SecondHalf
Eom Ji-Sung,458184,1159,a,84.0,84.4,86,37.0,Pass,SecondHalf
Cho Gue-Sung,447605,1159,a,96.1,46.4,86,40.0,SavedShot,SecondHalf
Raúl Rangel,527319,972,h,1.2,52.7,86,40.0,Save,SecondHalf
Yang Hyun-Jun,457093,1159,a,98.0,45.0,86,41.0,SavedShot,SecondHalf
Raúl Rangel,527319,972,h,0.8,52.6,86,41.0,Save,SecondHalf
Raúl Rangel,527319,972,h,12.0,43.6,88,20.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,14.3,64.8,88,32.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,20.9,83.0,88,35.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,14.8,57.3,88,39.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,19.6,31.6,88,40.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,14.0,49.6,88,45.0,Pass,SecondHalf
Cho Gue-Sung,447605,1159,a,64.9,15.2,88,50.0,BallTouch,SecondHalf
Jesús Gallardo,252248,972,h,39.2,100.0,89,6.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,29.7,2.3,89,8.0,BallTouch,SecondHalf
Lee Han-Beom,531031,1159,a,37.9,4.5,89,10.0,Pass,SecondHalf
César Huerta,498764,972,h,62.4,88.9,89,10.0,BallTouch,SecondHalf
Santiago Giménez,445061,972,h,65.0,93.2,89,13.0,Dispossessed,SecondHalf
Yang Hyun-Jun,457093,1159,a,35.0,6.8,89,13.0,Tackle,SecondHalf
Santiago Giménez,445061,972,h,65.8,93.4,89,17.0,Dispossessed,SecondHalf
Lee Han-Beom,531031,1159,a,34.2,6.6,89,17.0,Tackle,SecondHalf
Santiago Giménez,445061,972,h,63.7,90.2,89,18.0,BallTouch,SecondHalf
Lee Han-Beom,531031,1159,a,36.9,0.0,89,33.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,30.0,90.9,89,35.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,46.2,26.9,89,37.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,34.7,74.0,89,41.0,Interception,SecondHalf
Edson Álvarez,322696,972,h,32.3,72.9,89,41.0,TakeOn,SecondHalf
Edson Álvarez,322696,972,h,42.6,89.3,89,46.0,BallTouch,SecondHalf
Oh Hyeon-Gyu,461463,1159,a,57.4,10.7,89,48.0,BallTouch,SecondHalf
Jesús Gallardo,252248,972,h,51.7,100.0,90,6.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,31.6,9.2,90,9.0,Pass,SecondHalf
Érik Lira,447638,972,h,62.4,87.4,90,11.0,Pass,SecondHalf
Santiago Giménez,445061,972,h,68.9,85.4,90,12.0,Pass,SecondHalf
Obed Vargas,419580,972,h,65.2,95.9,90,14.0,Pass,SecondHalf
César Huerta,498764,972,h,70.7,92.9,90,16.0,BallTouch,SecondHalf
Obed Vargas,419580,972,h,70.6,89.0,90,17.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,12.0,7.3,90,20.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,11.6,6.4,90,21.0,Pass,SecondHalf
César Huerta,498764,972,h,86.2,93.0,90,21.0,BlockedPass,SecondHalf
Lee Han-Beom,531031,1159,a,17.9,0.0,90,32.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,64.3,93.0,90,34.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,20.1,35.6,90,44.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,25.4,70.5,90,47.0,Clearance,SecondHalf
Yang Hyun-Jun,457093,1159,a,68.3,21.8,90,50.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,65.6,32.6,90,51.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,61.4,52.1,90,54.0,Pass,SecondHalf
Eom Ji-Sung,458184,1159,a,90.6,84.1,91,3.0,TakeOn,SecondHalf
Eom Ji-Sung,458184,1159,a,95.6,84.3,91,4.0,Pass,SecondHalf
Israel Reyes,447634,972,h,4.2,18.4,91,4.0,Clearance,SecondHalf
Lee Kang-In,367780,1159,a,99.5,99.5,91,33.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,90.5,45.4,91,35.0,MissedShots,SecondHalf
Raúl Rangel,527319,972,h,4.7,58.4,92,2.0,Pass,SecondHalf
Yang Hyun-Jun,457093,1159,a,26.8,0.0,92,16.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,22.6,21.4,92,21.0,Pass,SecondHalf
Eom Ji-Sung,458184,1159,a,68.7,66.8,92,31.0,Pass,SecondHalf
Oh Hyeon-Gyu,461463,1159,a,78.9,66.4,92,32.0,TakeOn,SecondHalf
Edson Álvarez,322696,972,h,21.0,33.6,92,32.0,Tackle,SecondHalf
Jorge Sánchez,447643,972,h,25.4,33.0,92,35.0,Pass,SecondHalf
Érik Lira,447638,972,h,29.5,38.5,92,37.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,55.3,65.3,92,40.0,BallTouch,SecondHalf
Kim Min-Jae,370912,1159,a,54.8,49.9,92,42.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,58.4,35.5,92,46.0,Pass,SecondHalf
Yang Hyun-Jun,457093,1159,a,56.5,9.1,92,49.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,46.4,43.3,92,52.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,58.1,80.0,92,54.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,73.4,97.1,93,2.0,Pass,SecondHalf
Cho Gue-Sung,447605,1159,a,90.0,55.2,93,5.0,SavedShot,SecondHalf
Johan Vásquez,425115,972,h,7.4,46.2,93,5.0,Save,SecondHalf
Lee Kang-In,367780,1159,a,99.5,99.5,93,49.0,Pass,SecondHalf
Oh Hyeon-Gyu,461463,1159,a,91.2,42.6,93,52.0,MissedShots,SecondHalf
Cho Gue-Sung,447605,1159,a,92.9,43.5,93,53.0,BallTouch,SecondHalf
Johan Vásquez,425115,972,h,5.6,75.0,93,54.0,Clearance,SecondHalf
Yang Hyun-Jun,457093,1159,a,33.6,0.0,94,17.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,39.1,10.0,94,18.0,Pass,SecondHalf
Yang Hyun-Jun,457093,1159,a,34.6,7.8,94,21.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,24.9,36.8,94,22.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,22.4,49.9,94,24.0,Pass,SecondHalf
